tweet_cleaned,tweet_favorite_count,tweet_geo,tweet_hashtags,tweet_id,tweet_lang,tweet_place,tweet_retweet_count,tweet_text,tweet_time,tweet_tokens,tweet_type,tweet_user_mention_ids,tweet_user_mentions,user,user_favourites_count,user_followers_count,user_friends_count,user_id,user_location,user_screen_name,user_statuses_count,user_vintage,sentiment,sentiment_class
Go live up in the sky above the fairy city of Cappadocia GoBeyond and live your dreams,0,,['GoBeyond'],972741208442208256,en,,100,"RT @TurkishAirlines: ✈️
Go live up in the sky above the fairy city of Cappadocia - #GoBeyond and live your dreams!

🔎https://t.co/XLEKfc3tm…",Sun Mar 11 07:49:11 +0000 2018,"['go', 'sky', 'fairy', 'city', 'cappadocia', 'gobeyond', 'dreams']",retweet,[18909186],['TurkishAirlines'],GULAB,7658,209,60,944155481479585795,"Jaisalmer,Rajasthan India",ChelakGulab,5251,Fri Dec 22 10:39:43 +0000 2017,0.5702117681503296,positive
Go live up in the sky above the fairy city of Cappadocia GoBeyond and live your dreams,0,,['GoBeyond'],972740652445327360,en,,100,"RT @TurkishAirlines: ✈️
Go live up in the sky above the fairy city of Cappadocia - #GoBeyond and live your dreams!

🔎https://t.co/XLEKfc3tm…",Sun Mar 11 07:46:58 +0000 2018,"['go', 'sky', 'fairy', 'city', 'cappadocia', 'gobeyond', 'dreams']",retweet,[18909186],['TurkishAirlines'],DavisXJ,10822,503,477,907883146531581953,Halcyon Fold,Sgt_DavisXJ,1579,Wed Sep 13 08:26:24 +0000 2017,0.5702117681503296,positive
Fly amp discover the colors of the sky TurkishAirlines,0,,['TurkishAirlines'],972739845503234048,en,,58,"RT @TurkishAirlines: ✈️
Fly &amp; discover the colors of the sky. 

#TurkishAirlines https://t.co/bASBXfx2m0",Sun Mar 11 07:43:46 +0000 2018,"['fly', 'discover', 'colors', 'sky', 'turkishairlines']",retweet,[18909186],['TurkishAirlines'],George Orfanidis,18103,1145,4986,783032206688133120,"Θεσσαλονίκη, Ελλάς",george_itl,1537,Mon Oct 03 19:53:20 +0000 2016,0.4422566592693329,positive
Fly amp discover the colors of the sky TurkishAirlines,0,,['TurkishAirlines'],972732016771960832,en,,58,"RT @TurkishAirlines: ✈️
Fly &amp; discover the colors of the sky. 

#TurkishAirlines https://t.co/bASBXfx2m0",Sun Mar 11 07:12:39 +0000 2018,"['fly', 'discover', 'colors', 'sky', 'turkishairlines']",retweet,[18909186],['TurkishAirlines'],Midas Marketing Agency⏺,860,328,269,831871640183173123,"Nairobi, Kenya",MidasVentures,665,Wed Feb 15 14:23:49 +0000 2017,0.4422566592693329,positive
_ _ turkishairlines tkmoments,0,,"['روعة_الشمال_التركي', 'turkishairlines', 'tkmoments']",972729824958656512,ar,,58,"RT @AnAmd05: من أفضل المطاعم في طرابزون👍
https://t.co/azHnSQMITA
#روعة_الشمال_التركي
#turkishairlines
#tkmoments
@s2005mb https://t.co/b06k…",Sun Mar 11 07:03:57 +0000 2018,"['_', '_', 'turkishairlines', 'tkmoments']",retweet,"[492292710, 433574142]","['AnAmd05', 's2005mb']",ابراهيم بالريش,1318,14672,217,492292710,jeddah,AnAmd05,9056,Tue Feb 14 15:15:55 +0000 2012,0.07262089848518372,neutral
Go live up in the sky above the fairy city of Cappadocia GoBeyond and live your dreams,0,,['GoBeyond'],972715741949583362,en,,100,"RT @TurkishAirlines: ✈️
Go live up in the sky above the fairy city of Cappadocia - #GoBeyond and live your dreams!

🔎https://t.co/XLEKfc3tm…",Sun Mar 11 06:07:59 +0000 2018,"['go', 'sky', 'fairy', 'city', 'cappadocia', 'gobeyond', 'dreams']",retweet,[18909186],['TurkishAirlines'],Parandagan🎬,24619,145,24,3194069106,Chennai paiyan,dirc_ParatheGun,13274,Wed May 13 08:59:00 +0000 2015,0.5702117681503296,positive
Go live up in the sky above the fairy city of Cappadocia GoBeyond and live your dreams,0,,['GoBeyond'],972714718149345280,en,,100,"RT @TurkishAirlines: ✈️
Go live up in the sky above the fairy city of Cappadocia - #GoBeyond and live your dreams!

🔎https://t.co/XLEKfc3tm…",Sun Mar 11 06:03:55 +0000 2018,"['go', 'sky', 'fairy', 'city', 'cappadocia', 'gobeyond', 'dreams']",retweet,[18909186],['TurkishAirlines'],Mukesh Bhagat,1203,39,139,968094473099137025,"Kuchaman City, India",MukeshB77829936,1315,Mon Feb 26 12:04:43 +0000 2018,0.5702117681503296,positive
Go live up in the sky above the fairy city of Cappadocia GoBeyond and live your dreams,0,,['GoBeyond'],972706304027512832,en,,100,"RT @TurkishAirlines: ✈️
Go live up in the sky above the fairy city of Cappadocia - #GoBeyond and live your dreams!

🔎https://t.co/XLEKfc3tm…",Sun Mar 11 05:30:29 +0000 2018,"['go', 'sky', 'fairy', 'city', 'cappadocia', 'gobeyond', 'dreams']",retweet,[18909186],['TurkishAirlines'],👸🔱¢ûť€ Pα®¥🔱🇳,2302,348,66,861464507708616704,Aapke*❤Dil❤*me....... 😜,neetu_princess,7974,Mon May 08 06:15:18 +0000 2017,0.5702117681503296,positive
Go live up in the sky above the fairy city of Cappadocia GoBeyond and live your dreams,0,,['GoBeyond'],972704262902788097,en,,100,"RT @TurkishAirlines: ✈️
Go live up in the sky above the fairy city of Cappadocia - #GoBeyond and live your dreams!

🔎https://t.co/XLEKfc3tm…",Sun Mar 11 05:22:22 +0000 2018,"['go', 'sky', 'fairy', 'city', 'cappadocia', 'gobeyond', 'dreams']",retweet,[18909186],['TurkishAirlines'],Neeraj Arora,16,2419,4842,849212163436707840,Jaipur,ChuchraNeeraj,3664,Tue Apr 04 10:48:52 +0000 2017,0.5702117681503296,positive
Fly amp discover the colors of the sky TurkishAirlines,0,,['TurkishAirlines'],972702685903257600,en,,58,"RT @TurkishAirlines: ✈️
Fly &amp; discover the colors of the sky. 

#TurkishAirlines https://t.co/bASBXfx2m0",Sun Mar 11 05:16:06 +0000 2018,"['fly', 'discover', 'colors', 'sky', 'turkishairlines']",retweet,[18909186],['TurkishAirlines'],Aman Rajput,577,98,275,1011317574,"New Delhi, India",Aman86518Aman,406,Fri Dec 14 15:09:47 +0000 2012,0.4422566592693329,positive
Fly amp discover the colors of the sky TurkishAirlines,0,,['TurkishAirlines'],972697617418412032,en,,58,"RT @TurkishAirlines: ✈️
Fly &amp; discover the colors of the sky. 

#TurkishAirlines https://t.co/bASBXfx2m0",Sun Mar 11 04:55:58 +0000 2018,"['fly', 'discover', 'colors', 'sky', 'turkishairlines']",retweet,[18909186],['TurkishAirlines'],Gulia,9885,240,3459,828253120560058368,,Gulianebbiolo,3782,Sun Feb 05 14:45:06 +0000 2017,0.4422566592693329,positive
Go live up in the sky above the fairy city of Cappadocia GoBeyond and live your dreams,0,,['GoBeyond'],972686817966292992,en,,100,"RT @TurkishAirlines: ✈️
Go live up in the sky above the fairy city of Cappadocia - #GoBeyond and live your dreams!

🔎https://t.co/XLEKfc3tm…",Sun Mar 11 04:13:03 +0000 2018,"['go', 'sky', 'fairy', 'city', 'cappadocia', 'gobeyond', 'dreams']",retweet,[18909186],['TurkishAirlines'],Sandra Molineux,22582,2569,4167,818237382499663877,"Tampa, FL",SandraMolineux,20014,Sun Jan 08 23:26:08 +0000 2017,0.5702117681503296,positive
There is a world of miracles Get out there and WidenYourWorld TurkishAirlines SuperBowl,0,,"['WidenYourWorld', 'TurkishAirlines', 'SuperBowl']",972681568459268096,en,,981,"RT @TurkishAirlines: 🌍✈️
There is a world of miracles. Get out there and #WidenYourWorld
 
#TurkishAirlines #SuperBowl @DrOz https://t.co/7…",Sun Mar 11 03:52:12 +0000 2018,"['there', 'world', 'miracles', 'get', 'widenyourworld', 'turkishairlines', 'superbowl']",retweet,"[18909186, 38531995]","['TurkishAirlines', 'DrOz']",samaraweerawasantha,36564,465,4994,938798872696107008,,samaraweera1971,41222,Thu Dec 07 15:54:28 +0000 2017,0.6981392502784729,positive
eDreams ranked Turkish Airlines the best full service airline in the world for based on Turkish Airlines ex,0,,[],972681482513731585,en,,71,"RT @TurkishAirlines: ✈️
eDreams ranked Turkish Airlines the ""best full service airline in the world for 2018"" based on Turkish Airlines' ex…",Sun Mar 11 03:51:51 +0000 2018,"['edreams', 'ranked', 'turkish', 'airlines', 'full', 'service', 'airline', 'world', 'based', 'turkish', 'airlines', 'ex']",retweet,[18909186],['TurkishAirlines'],samaraweerawasantha,36564,465,4994,938798872696107008,,samaraweera1971,41222,Thu Dec 07 15:54:28 +0000 2017,0.43600934743881226,positive
We have continuously been inspired by all the women who left their mark on aviation and our lives Happy Internat,0,,[],972681412800274437,en,,80,"RT @TurkishAirlines: ✈️👩🏻
We have continuously been inspired by all the women who left their mark on aviation and our lives. Happy Internat…",Sun Mar 11 03:51:35 +0000 2018,"['we', 'continuously', 'inspired', 'women', 'left', 'mark', 'aviation', 'lives', 'happy', 'internat']",retweet,[18909186],['TurkishAirlines'],samaraweerawasantha,36564,465,4994,938798872696107008,,samaraweera1971,41222,Thu Dec 07 15:54:28 +0000 2017,0.9340474605560303,positive
turkishairlines,0,,['turkishairlines'],972680509259104256,ja,,106,"RT @Mariakko2010: 今回のイスタンブールへのフライトはトルコ航空。ビジネスクラスはフルフラットで座席にお布団みたいなのを敷いてくれます。起きたときに機内だということを忘れていたくらい、寝心地最高でした！笑
#turkishairlines https://t.c…",Sun Mar 11 03:47:59 +0000 2018,['turkishairlines'],retweet,[163797366],['Mariakko2010'],Akika,18909,620,2521,129236399,,akki0907,25505,Sat Apr 03 16:29:06 +0000 2010,0.17379844188690186,neutral
Go live up in the sky above the fairy city of Cappadocia GoBeyond and live your dreams,0,,['GoBeyond'],972675017799475200,en,,100,"RT @TurkishAirlines: ✈️
Go live up in the sky above the fairy city of Cappadocia - #GoBeyond and live your dreams!

🔎https://t.co/XLEKfc3tm…",Sun Mar 11 03:26:10 +0000 2018,"['go', 'sky', 'fairy', 'city', 'cappadocia', 'gobeyond', 'dreams']",retweet,[18909186],['TurkishAirlines'],pablo montagna,17011,201,303,164460269,"Newport Beach, Ca.",pablitomon,5946,Thu Jul 08 23:08:32 +0000 2010,0.5702117681503296,positive
turkishairlines,0,,['turkishairlines'],972674216381235200,ja,,106,"RT @Mariakko2010: 今回のイスタンブールへのフライトはトルコ航空。ビジネスクラスはフルフラットで座席にお布団みたいなのを敷いてくれます。起きたときに機内だということを忘れていたくらい、寝心地最高でした！笑
#turkishairlines https://t.c…",Sun Mar 11 03:22:59 +0000 2018,['turkishairlines'],retweet,[163797366],['Mariakko2010'],emi1224,5490,2336,3157,3071577726,,emiemi_1224,27656,Tue Mar 10 15:28:15 +0000 2015,0.17379844188690186,neutral
turkishairlines,0,,['turkishairlines'],972672294064566273,ja,,106,"RT @Mariakko2010: 今回のイスタンブールへのフライトはトルコ航空。ビジネスクラスはフルフラットで座席にお布団みたいなのを敷いてくれます。起きたときに機内だということを忘れていたくらい、寝心地最高でした！笑
#turkishairlines https://t.c…",Sun Mar 11 03:15:20 +0000 2018,['turkishairlines'],retweet,[163797366],['Mariakko2010'],ぱんだ,42213,740,769,83046848,水辺,alorika6,96768,Sat Oct 17 03:36:06 +0000 2009,0.17379844188690186,neutral
Fly amp discover the colors of the sky TurkishAirlines,0,,['TurkishAirlines'],972667308475760642,en,,58,"RT @TurkishAirlines: ✈️
Fly &amp; discover the colors of the sky. 

#TurkishAirlines https://t.co/bASBXfx2m0",Sun Mar 11 02:55:32 +0000 2018,"['fly', 'discover', 'colors', 'sky', 'turkishairlines']",retweet,[18909186],['TurkishAirlines'],JA757A,32,10,71,944112987119411200,United States,DNa756,129,Fri Dec 22 07:50:51 +0000 2017,0.4422566592693329,positive
turkishairlines,0,,['turkishairlines'],972647077166465024,ja,,106,"RT @Mariakko2010: 今回のイスタンブールへのフライトはトルコ航空。ビジネスクラスはフルフラットで座席にお布団みたいなのを敷いてくれます。起きたときに機内だということを忘れていたくらい、寝心地最高でした！笑
#turkishairlines https://t.c…",Sun Mar 11 01:35:08 +0000 2018,['turkishairlines'],retweet,[163797366],['Mariakko2010'],スゥイング娘,156,2,38,2959569050,,2imvlbWp9peWOWT,165,Mon Jan 05 11:23:40 +0000 2015,0.17379844188690186,neutral
turkishairlines,0,,['turkishairlines'],972642810477211648,ja,,106,"RT @Mariakko2010: 今回のイスタンブールへのフライトはトルコ航空。ビジネスクラスはフルフラットで座席にお布団みたいなのを敷いてくれます。起きたときに機内だということを忘れていたくらい、寝心地最高でした！笑
#turkishairlines https://t.c…",Sun Mar 11 01:18:11 +0000 2018,['turkishairlines'],retweet,[163797366],['Mariakko2010'],健(たけし)@６９,1744,29,198,948729840814899200,千葉県,EyesTakeshi,1516,Thu Jan 04 01:36:35 +0000 2018,0.17379844188690186,neutral
turkishairlines,0,,['turkishairlines'],972638797761363968,ja,,106,"RT @Mariakko2010: 今回のイスタンブールへのフライトはトルコ航空。ビジネスクラスはフルフラットで座席にお布団みたいなのを敷いてくれます。起きたときに機内だということを忘れていたくらい、寝心地最高でした！笑
#turkishairlines https://t.c…",Sun Mar 11 01:02:14 +0000 2018,['turkishairlines'],retweet,[163797366],['Mariakko2010'],マツモトユミ,7227,1757,439,56620449,TOKYO,matsumocchi,124669,Tue Jul 14 05:48:12 +0000 2009,0.17379844188690186,neutral
turkishairlines,0,,['turkishairlines'],972636161167405056,ja,,106,"RT @Mariakko2010: 今回のイスタンブールへのフライトはトルコ航空。ビジネスクラスはフルフラットで座席にお布団みたいなのを敷いてくれます。起きたときに機内だということを忘れていたくらい、寝心地最高でした！笑
#turkishairlines https://t.c…",Sun Mar 11 00:51:46 +0000 2018,['turkishairlines'],retweet,[163797366],['Mariakko2010'],なあなあ77✨,1864,3,79,743083903053750274,,fann_tta_aa16,1512,Wed Jun 15 14:13:03 +0000 2016,0.17379844188690186,neutral
turkishairlines,0,,['turkishairlines'],972636004023656448,ja,,106,"RT @Mariakko2010: 今回のイスタンブールへのフライトはトルコ航空。ビジネスクラスはフルフラットで座席にお布団みたいなのを敷いてくれます。起きたときに機内だということを忘れていたくらい、寝心地最高でした！笑
#turkishairlines https://t.c…",Sun Mar 11 00:51:08 +0000 2018,['turkishairlines'],retweet,[163797366],['Mariakko2010'],kazuko,6377,39,140,148755565,福岡市,kurimerry,11049,Thu May 27 14:30:27 +0000 2010,0.17379844188690186,neutral
turkishairlines,0,,['turkishairlines'],972622967065595904,ja,,106,"RT @Mariakko2010: 今回のイスタンブールへのフライトはトルコ航空。ビジネスクラスはフルフラットで座席にお布団みたいなのを敷いてくれます。起きたときに機内だということを忘れていたくらい、寝心地最高でした！笑
#turkishairlines https://t.c…",Sat Mar 10 23:59:20 +0000 2018,['turkishairlines'],retweet,[163797366],['Mariakko2010'],最近は疲れ気味,7222,363,454,165182903,"
横浜
",Lizretto,7933,Sat Jul 10 21:12:45 +0000 2010,0.17379844188690186,neutral
Go live up in the sky above the fairy city of Cappadocia GoBeyond and live your dreams,0,,['GoBeyond'],972614846398083072,en,,100,"RT @TurkishAirlines: ✈️
Go live up in the sky above the fairy city of Cappadocia - #GoBeyond and live your dreams!

🔎https://t.co/XLEKfc3tm…",Sat Mar 10 23:27:04 +0000 2018,"['go', 'sky', 'fairy', 'city', 'cappadocia', 'gobeyond', 'dreams']",retweet,[18909186],['TurkishAirlines'],一推到底,1818,81,104,953616155238780929,,ynfyzp11,2024,Wed Jan 17 13:13:03 +0000 2018,0.5702117681503296,positive
Fly amp discover the colors of the sky TurkishAirlines,0,,['TurkishAirlines'],972610539569537025,en,,58,"RT @TurkishAirlines: ✈️
Fly &amp; discover the colors of the sky. 

#TurkishAirlines https://t.co/bASBXfx2m0",Sat Mar 10 23:09:57 +0000 2018,"['fly', 'discover', 'colors', 'sky', 'turkishairlines']",retweet,[18909186],['TurkishAirlines'],İMAMOĞLU53,7327,4434,4884,3256070356,Türkiye,Reisciyiz53,6490,Fri May 15 10:14:50 +0000 2015,0.4422566592693329,positive
ht,0,,"['TurkishAirlines', 'Istanbul', 'Dubai']",972600951960932353,en,,11,"RT @Arab_News: #TurkishAirlines to buy at least 50 Airbus and Boeing planes as #Istanbul airport takes on #Dubai
https://t.co/d1lwlg56tS ht…",Sat Mar 10 22:31:51 +0000 2018,['ht'],retweet,[69172612],['Arab_News'],Luv Saudi Arabia❤️🇸🇦❤️🇺🇸❤️,1197,1021,1356,950258432589824001,USA.....but someday......,SaudiArabiaLuv,1623,Mon Jan 08 06:50:40 +0000 2018,-0.030261728912591934,neutral
turkishairlines,0,,['turkishairlines'],972592984553349120,ja,,106,"RT @Mariakko2010: 今回のイスタンブールへのフライトはトルコ航空。ビジネスクラスはフルフラットで座席にお布団みたいなのを敷いてくれます。起きたときに機内だということを忘れていたくらい、寝心地最高でした！笑
#turkishairlines https://t.c…",Sat Mar 10 22:00:12 +0000 2018,['turkishairlines'],retweet,[163797366],['Mariakko2010'],mert malkoc,4856,37,103,3522612435,,mertmalkoc2,3463,Wed Sep 02 11:17:17 +0000 2015,0.17379844188690186,neutral
Fly amp discover the colors of the sky TurkishAirlines,0,,['TurkishAirlines'],972587178353135616,en,,58,"RT @TurkishAirlines: ✈️
Fly &amp; discover the colors of the sky. 

#TurkishAirlines https://t.co/bASBXfx2m0",Sat Mar 10 21:37:07 +0000 2018,"['fly', 'discover', 'colors', 'sky', 'turkishairlines']",retweet,[18909186],['TurkishAirlines'],Mr.HotelTransportation,855,267,247,2972133483,,MrTransportaion,517,Sat Jan 10 22:32:01 +0000 2015,0.4422566592693329,positive
ht,0,,"['TurkishAirlines', 'Istanbul', 'Dubai']",972585830018699264,en,,11,"RT @Arab_News: #TurkishAirlines to buy at least 50 Airbus and Boeing planes as #Istanbul airport takes on #Dubai
https://t.co/d1lwlg56tS ht…",Sat Mar 10 21:31:46 +0000 2018,['ht'],retweet,[69172612],['Arab_News'],AnamjemWAK,7277,1407,4995,967789195,Dubai,AnamjemWAK,49104,Sat Nov 24 10:37:27 +0000 2012,-0.030261728912591934,neutral
turkishairlines Istanbul from sky,0,,['turkishairlines'],972577804310208514,en,,0,"#turkishairlines
Istanbul from sky https://t.co/a1gzNjwNJL",Sat Mar 10 20:59:52 +0000 2018,"['turkishairlines', 'istanbul', 'sky']",user_tweet,[],[],Ibrahim Baydoun,550,25,92,2472695593,Gabon,barh00m_87,2148,Thu May 01 15:42:09 +0000 2014,0.2646237313747406,positive
ht,0,,"['TurkishAirlines', 'Istanbul', 'Dubai']",972576550771220483,en,,11,"RT @Arab_News: #TurkishAirlines to buy at least 50 Airbus and Boeing planes as #Istanbul airport takes on #Dubai
https://t.co/d1lwlg56tS ht…",Sat Mar 10 20:54:53 +0000 2018,['ht'],retweet,[69172612],['Arab_News'],Key2MiddleEast,16712,1198,4996,3025277766,,Key2MiddleEast,31842,Wed Feb 18 09:47:44 +0000 2015,-0.030261728912591934,neutral
ht,0,,"['TurkishAirlines', 'Istanbul', 'Dubai']",972575056600731656,en,,11,"RT @Arab_News: #TurkishAirlines to buy at least 50 Airbus and Boeing planes as #Istanbul airport takes on #Dubai
https://t.co/d1lwlg56tS ht…",Sat Mar 10 20:48:57 +0000 2018,['ht'],retweet,[69172612],['Arab_News'],AK,513,172,2797,35213505,Transient or Lahori Badshah,AtiqKhalidCh,13017,Sat Apr 25 13:45:35 +0000 2009,-0.030261728912591934,neutral
ht,0,,"['TurkishAirlines', 'Istanbul', 'Dubai']",972575023876706304,en,,11,"RT @Arab_News: #TurkishAirlines to buy at least 50 Airbus and Boeing planes as #Istanbul airport takes on #Dubai
https://t.co/d1lwlg56tS ht…",Sat Mar 10 20:48:49 +0000 2018,['ht'],retweet,[69172612],['Arab_News'],احمدالحسینی( Blue Tick Mark),7074,225,39,826012704943067137,"Jeddah, Kingdom of Saudi Arabi",Billatennis2,4454,Mon Jan 30 10:22:30 +0000 2017,-0.030261728912591934,neutral
